mode,avg,median,max,min,maxfreq,maxfreq_power,second_maxfreq,second_maxfreq_power
am,2.93E-17,0.01404828,1.398663166,1.262777055,1081,1944.711304,291,385.9537964
am,1.78E-17,0.010548265,1.140229991,1.125164904,1078,1402.931641,1688,1196.770264
am,2.41E-17,0.302339814,1.813609334,2.001747135,1053,1625.612549,10,761.2693481
am,3.83E-17,1.076157522,1.441969147,1.482814737,1038,2016.607666,1630,128.4918823
am,2.88E-17,1.069394889,1.42436741,1.632153561,1068,1843.033325,1736,516.5790405
am,2.45E-17,0.013911177,1.220322445,1.150203341,986,1572.869019,1566,991.7128296
am,4.68E-17,0.980001724,1.278039806,1.300444621,1063,1906.01001,86,474.9695129
am,3.03E-17,0.861779231,1.703373623,1.556565742,1089,1990.639038,1926,131.8000336
am,7.15E-17,0.941846504,1.158530431,1.108223054,1020,2032.700928,1962,122.3204651
am,1.38E-17,0.95710649,1.78254195,1.782312457,961,1930.252686,1642,201.0422211
am,2.10E-17,0.908270657,1.381443615,1.336381321,1048,1565.325806,892,998.4699707
am,2.10E-17,0.129676921,1.852495984,1.900055029,1084,1925.30127,523,282.6995544
am,3.25E-17,0.994751807,1.144459476,1.166828945,1063,1996.976807,475,266.1395264
am,2.10E-17,0.835566936,1.380659754,1.298374795,1001,1840.692993,234,587.3668213
am,3.90E-17,1.033644046,1.61291153,1.361348094,977,1908.081665,296,415.8632507
am,1.84E-17,0.143465444,1.651376047,1.442493529,965,1948.232666,80,293.3976746
am,5.12E-17,0.051873668,1.696809431,1.650561892,996,1827.392334,1598,558.2672729
am,3.13E-17,0.974247274,1.296263871,1.178413428,1068,1385.855835,506,1205.49585
am,3.03E-17,0.955607233,1.333129911,1.398229802,1010,2035.233887,924,61.60372162
am,3.35E-17,0.476057174,1.602600398,1.556373735,1057,1268.483643,189,1238.717651
am,4.50E-17,0.071851909,1.200295653,1.34867325,963,1706.967285,1280,811.9745483
fax,3.14E-17,0.08428906,1.149544912,1.074699506,1107,726.1474609,1364,612.8764648
fax,3.57E-17,0.985991938,1.097911859,1.102683774,1194,636.6983032,146,583.2088013
fax,4.69E-17,0.011434102,1.152142872,1.108205646,1154,460.3842163,1651,457.2701111
fax,2.95E-17,0.04554843,1.239044867,1.139049312,1107,438.9491577,280,373.4076843
fax,3.85E-17,1.067115421,1.115786707,1.114364612,1080,721.9890137,2007,678.9998779
fax,3.83E-17,0.132585909,1.046161126,1.230694732,1212,537.765625,688,450.8842773
fax,4.52E-17,0.001885915,1.112723012,1.100606117,1162,1324.063232,1382,982.7526855
fax,1.58E-17,1.01803965,1.179181226,1.126161939,1223,681.7913208,1664,594.4559326
fax,1.58E-17,0.041705362,1.09591649,1.143281966,1141,868.208252,1694,545.611145
fax,2.07E-17,0.98992979,1.087961771,1.120161006,1225,1134.846924,172,729.0283203
fax,2.53E-17,1.043740512,1.174982427,1.153564134,1197,499.6308289,671,399.6386108
fax,3.71E-17,0.040635358,1.104137756,1.110593774,1077,588.1473389,1344,470.1514587
fax,3.56E-17,0.993688834,1.125685607,1.128956933,1148,592.8557739,825,575.0762939
fax,2.80E-17,1.037286468,1.118512052,1.073993802,1139,802.4807739,433,653.3601074
fax,5.21E-17,0.021488867,1.101266856,1.105556545,1194,622.321106,189,553.4560547
fax,2.36E-17,0.061191297,1.112491624,1.060398689,1115,701.9156494,1482,687.1669922
fax,1.25E-17,1.057481521,1.105365879,1.140504192,1089,1234.117432,1836,947.8735962
fax,2.19E-17,0.033036014,1.109785962,1.092137716,1078,785.4181519,22,770.2839966
fax,2.20E-17,0.031387773,1.104490033,1.145944117,1133,724.7839966,1718,671.5982666
fax,2.85E-17,0.99220785,1.096335839,1.085840719,1201,730.4067993,1732,699.4839478
fax,2.93E-17,0.024129978,1.100686825,1.104636097,1077,1280.941284,188,584.187561
fax,3.38E-17,1.018296071,1.154364573,1.114068994,1228,415.6425476,531,389.6289978
fax,4.00E-17,1.036019191,1.115895729,1.089799085,1147,651.3540039,1443,534.7318115
fax,4.40E-17,1.044823659,1.091938433,1.091406321,1163,859.0931396,1564,717.3447876
fax,3.02E-17,1.033171288,1.079650855,1.09990447,1133,1213.812378,335,1132.587036
fax,3.04E-17,0.047822568,1.154365998,1.157004024,1200,418.2412415,1995,401.3846741
fax,3.54E-17,1.010862429,1.127365109,1.110483157,936,1811.322388,118,381.9120789
fax,3.83E-17,0.021149973,1.097167737,1.155633598,1143,604.1282349,15,562.5466919
fax,2.50E-17,1.026629667,1.124900236,1.08589681,892,1622.06311,1680,641.2203979
fax,4.23E-17,0.955722564,1.109292838,1.059306304,1166,701.9390259,386,699.8031616
fax,2.43E-17,0.995355813,1.090967759,1.134604642,845,1313.609985,330,1217.233154
fax,1.77E-17,0.974968788,1.107138609,1.091006333,1209,1016.178955,1884,846.6452026
fax,3.13E-17,1.050550204,1.143066534,1.133080236,1082,699.9429321,1922,661.0313721
fax,3.62E-17,1.009687915,1.106455868,1.126861524,1221,1048.78125,1894,1021.857849
fax,3.19E-17,0.035564734,1.112511937,1.117279579,1124,635.2141724,171,622.7098389
fax,2.33E-17,0.013473525,1.161315718,1.156928952,1191,511.2301331,336,487.7050171
fax,2.85E-17,0.989190334,1.054615766,1.138234155,1087,728.1709595,1926,645.1087036
fax,1.57E-17,0.016591909,1.103240094,1.133055997,1225,834.5189819,152,685.3279419
fax,3.26E-17,0.035584141,1.084384979,1.142440079,1123,764.0969849,1966,698.2349854
fax,2.36E-17,0.089945872,1.079198401,1.150277454,1094,588.1779785,1509,465.2129822
fax,2.58E-17,0.994540829,1.156307957,1.068396739,897,922.7617798,542,811.784729
fax,1.64E-17,0.046724431,1.119765578,1.11201271,1182,1027.470581,295,1015.246643
fax,3.54E-17,0.062242172,1.108137979,1.107683509,1096,1411.730469,1413,1112.373535
fax,2.91E-17,1.057835233,1.100822695,1.125455625,967,1344.433472,190,1257.291382
fax,1.71E-17,0.999196898,1.125699974,1.104010454,1130,856.3695679,1902,781.9645996
fax,3.92E-17,0.053182135,1.090271353,1.105836812,1093,1665.960938,1500,850.9249268
fax,3.26E-17,0.004341995,1.098498676,1.112335003,1105,1770.21106,468,659.4219971
fax,1.87E-17,0.947096767,1.09666049,1.199521639,1236,528.223999,414,516.9116211
fax,3.93E-17,0.03514747,1.108069641,1.115186634,1083,689.5140381,501,597.0279541
fax,2.71E-17,0.96328427,1.111734519,1.134876012,1091,546.727478,430,362.2315674
fax,2.69E-17,1.036447372,1.091315481,1.089320891,1131,1750.528442,1604,692.8849487
fax,3.23E-17,1.038162076,1.132071611,1.13730021,1127,539.7478638,236,429.4271545
fax,1.83E-17,0.014851047,1.131969409,1.095541374,1233,748.8185425,306,685.0559692
fax,4.56E-17,1.00805632,1.077831089,1.091975171,1146,1256.855347,1724,956.9312134
fax,4.28E-17,1.001491701,1.144664976,1.108576722,1186,683.2867432,1913,641.6337891
fax,6.94E-18,0.019878814,1.185185494,1.093024879,1113,604.182373,1823,580.7072144
fax,2.22E-17,0.064486425,1.074112155,1.144016565,1184,645.4769897,2003,614.6485596
fax,2.72E-17,1.034785822,1.125525634,1.126557744,1082,665.2617188,1788,597.9715576
fax,2.34E-17,0.023282621,1.096623799,1.118463118,1203,727.9229736,122,618.7592773
fax,2.13E-17,0.045088172,1.098645013,1.123711811,1226,651.5343628,10,562.0318604
fax,3.14E-17,0.03641489,1.146608711,1.081894908,1117,836.685791,1671,535.2966919
fax,3.20E-17,0.018191227,1.149052458,1.091388706,1234,867.5803223,1700,521.4108887
fax,3.54E-17,1.039560512,1.067444905,1.144597792,1165,798.7781982,319,781.6630859
fax,2.03E-17,0.076306198,1.182190509,1.202784318,1102,497.5101624,28,345.8266296
fax,2.86E-17,0.019263931,1.150767932,1.068753733,1228,506.2868347,298,489.3025818
fax,3.47E-17,0.019283501,1.118863184,1.109094091,890,1627.781616,658,933.164917
fax,4.05E-17,0.023976393,1.079129393,1.124567631,1113,908.1433716,1443,598.6576538
fax,1.65E-17,0.109466954,1.113673206,1.136924458,1094,473.4160767,137,369.489624
fax,2.36E-17,0.038090008,1.101444368,1.092362589,1157,672.6210327,153,493.8237305
fax,2.84E-17,0.017732974,1.170483718,1.117752026,1192,890.6066284,570,857.7165527
fax,2.58E-17,0.008868151,1.088380839,1.118115106,1104,708.8521729,519,596.3400269
fax,3.36E-17,0.01467819,1.084619162,1.083394012,1202,1325.684204,982,1197.358643
fax,3.20E-17,0.928525457,1.127360431,1.110359282,1044,373.8439941,461,303.9867249
fax,4.22E-17,0.985956758,1.058123088,1.12202346,1123,668.0496826,1713,531.2516479
fax,3.29E-17,1.024272537,1.130207138,1.158304456,1051,450.7305603,1251,375.5848999
fax,1.40E-17,0.019966035,1.159780691,1.098738757,1226,518.6464233,372,423.6364441
fax,4.97E-17,0.009704547,1.105917123,1.078385868,1072,1083.671509,1446,970.3306885
fax,3.62E-17,0.906509129,1.164053838,1.080037374,1088,773.3605957,1652,680.4752808
fax,3.01E-17,0.013524172,1.115977338,1.088534761,836,1678.364746,528,711.0194092
fax,2.09E-17,1.034865134,1.074199022,1.13774891,1116,735.7332153,2012,537.8077393
fax,2.15E-17,0.039926804,1.139921996,1.07314324,1117,684.6052856,2003,484.4382935
fax,2.50E-17,0.050148974,1.154693208,1.110846393,1149,724.9851074,1510,712.0474854
fax,4.97E-17,1.091661863,1.078230777,1.113394155,1204,446.1906433,398,374.7601624
fax,4.12E-17,1.041106854,1.109512883,1.0858563,1205,1575.27478,1894,833.6555176
fax,2.95E-17,0.020518047,1.080051162,1.081286502,1129,509.3826294,491,494.09375
fax,2.84E-17,1.003006655,1.093193232,1.115088762,1217,815.2380981,19,690.9540405
fax,3.01E-17,0.005896648,1.207599119,1.154119305,1164,388.9789124,142,373.4736938
fax,3.88E-17,0.975233205,1.099673313,1.140349423,1118,565.0384521,1773,555.4038696
fax,3.30E-17,0.014947359,1.091822101,1.109840952,1198,620.6158447,432,573.697876
fax,2.01E-17,1.022808061,1.113549883,1.108726778,1097,1637.218384,305,480.5869141
fax,2.30E-17,0.0437503,1.053378348,1.18485735,1194,1059.776001,596,655.9975586
fax,2.50E-17,1.04197365,1.08623165,1.087796684,1241,1169.256104,694,894.4328003
fax,3.01E-17,1.011970634,1.10215305,1.127029252,1135,661.4152222,375,626.7272949
fax,6.94E-18,1.042969021,1.113699776,1.130817434,1099,423.5957336,43,395.2019043
fax,5.01E-17,0.013870974,1.100645257,1.087451173,1218,1368.851318,2004,1090.424194
fax,3.68E-17,0.988741656,1.111248246,1.098524671,1199,691.7037964,1632,562.7752075
fax,2.07E-17,1.051038971,1.097042759,1.109412553,1088,640.1761475,1953,530.5393677
fax,2.43E-17,0.06326877,1.141748905,1.035878449,1175,764.4350586,228,538.2661743
fax,2.08E-17,0.078569166,1.099915974,1.089374344,1078,1470.456787,1707,834.7043457
fax,2.36E-17,0.010142458,1.114794368,1.104199169,1125,925.1941528,520,852.7041626
fax,2.32E-17,0.018005926,1.128523294,1.093622113,855,1730.678589,1468,581.2182617
fax,1.61E-17,0.026333375,1.083887392,1.110600977,1186,716.0494385,469,626.7369995
fax,3.49E-17,0.023362619,1.157119377,1.171922989,1072,337.5472412,1831,323.281311
fax,4.11E-17,0.056886183,1.120794437,1.119551817,1217,753.2420654,196,661.881897
fax,3.07E-17,0.976459944,1.139441901,1.08378255,1141,867.2944336,1443,622.9152832
fax,1.87E-17,0.014824824,1.138632853,1.14871099,1081,754.4806519,1649,738.8467407
fax,2.96E-17,0.989605798,1.145933443,1.053106357,1008,521.8512573,1757,480.9120483
fax,4.48E-17,0.01727847,1.073195149,1.136741722,1079,667.06427,8,645.7801514
fax,1.25E-17,0.082142881,1.146856769,1.041739255,1116,539.815979,436,488.436554
fax,2.80E-17,0.048179342,1.111655986,1.120323734,1208,732.065918,289,544.1464844
fax,3.50E-17,0.017317583,1.123344112,1.06679054,1231,703.4891968,1910,538.7183838
fax,2.90E-17,1.010294802,1.105057032,1.094325497,833,1456.456055,1413,815.2252197
fax,1.77E-17,0.980725444,1.176269401,1.065920813,1156,500.3184204,1435,363.2463989
fax,1.48E-17,0.948805344,1.084254483,1.21210339,1165,568.8126831,34,481.3197327
fax,1.42E-17,0.97938343,1.089346316,1.148717161,1180,1026.652344,1933,675.2766724
fax,3.49E-17,0.009810189,1.089501941,1.114077881,1083,610.4400024,1459,537.6105957
fax,1.55E-17,1.030412903,1.089863721,1.096466553,1099,935.1335449,189,843.8890991
fax,2.03E-17,0.968088284,1.091691187,1.152096768,1094,494.5913086,65,471.7549133
fax,2.82E-17,0.961077864,1.080586235,1.126664574,1102,666.2427979,1656,554.651062
fax,1.77E-17,0.095938528,1.289662466,1.06000689,1086,435.9205322,14,397.7149658
fax,2.69E-17,0.07298753,1.066571535,1.127031123,1129,931.1392822,1692,708.371582
fax,7.57E-18,0.014758019,1.089673963,1.109911927,1077,1375.744385,451,881.4095459
fax,1.90E-17,0.04148434,1.049914849,1.13026514,1117,624.5188599,324,510.8510742
fax,2.78E-17,0.062805687,1.119752396,1.151814221,1111,635.9911499,1768,560.3275146
fax,5.00E-17,0.039575524,1.148577267,1.043473863,1200,582.4537964,1962,549.6893921
fax,3.03E-17,0.034905168,1.14255291,1.067021584,1126,597.6437378,1678,588.3847046
fax,3.61E-17,0.046139268,1.050072531,1.109144876,1176,670.1625977,1667,520.2537231
fax,2.33E-17,0.024300915,1.113885238,1.123982637,1165,570.4150391,2045,487.8945618
fax,3.72E-17,0.026271591,1.138790504,1.066643186,1164,537.6668091,294,493.8332825
fax,2.98E-17,0.018216935,1.134908154,1.112323234,1213,1126.123535,1735,894.2973633
fax,1.14E-17,0.929102624,1.153465502,1.141968521,1219,1483.939453,1864,728.1889648
fax,2.40E-17,0.967256075,1.098017504,1.136670727,1245,558.2114868,1614,495.7908936
fax,1.94E-17,0.994179295,1.105952243,1.089557744,1229,654.3018799,1924,489.4044189
fax,3.24E-17,1.030469585,1.111809834,1.137252638,1221,1611.207764,1168,814.0413818
fax,3.35E-17,0.992600166,1.068602927,1.145276634,1170,625.3190918,1703,587.0984497
fax,4.44E-17,0.081302094,1.106813547,1.113077446,1153,761.9389648,1579,611.0054932
fax,3.05E-17,0.024742962,1.113661565,1.104254302,1238,545.361084,1837,437.1411133
fax,2.85E-17,0.967350149,1.124063682,1.060364218,1239,574.8851318,89,572.2393188
fax,1.98E-17,0.027649091,1.155413869,1.140987488,1201,701.6468506,2025,519.9750366
fax,3.59E-17,0.052501686,1.107309901,1.118201909,1092,671.3759766,105,558.6087036
fax,2.78E-17,0.947023531,1.095810891,1.102215039,1155,581.9953613,1949,536.5721436
fax,4.42E-17,1.022106937,1.109149652,1.077446306,1079,760.7019653,1596,600.1634521
fax,2.64E-17,0.984909639,1.145087198,1.157086784,1176,570.994812,647,558.1542358
fax,2.12E-17,0.020106395,1.11215503,1.111716271,1091,1204.082275,398,903.6203613
fax,2.53E-17,1.00676581,1.083125599,1.128813393,1159,1182.672729,699,1172.050781
fax,2.28E-17,0.008075373,1.094178419,1.128503454,1172,1443.31189,852,753.2838135
fax,3.03E-17,0.986967543,1.119658384,1.084421946,1150,650.7925415,1660,569.3140259
fax,3.51E-17,0.978087505,1.111872479,1.088528984,904,1393.783325,1899,1208.18457
fax,2.99E-17,0.02420467,1.097602931,1.118259465,1151,1536.227417,778,809.4044189
fax,4.37E-17,0.921670254,1.105637864,1.157670252,1152,1839.684937,137,567.324707
fax,2.34E-17,0.007523894,1.103989293,1.09957512,1080,1508.264404,40,850.4083862
fax,3.52E-17,0.989857867,1.097293881,1.094677597,1216,919.7789917,1691,774.8305664
fax,3.30E-17,0.046321371,1.095629673,1.126389391,1238,529.5742188,1493,490.9487
fax,3.66E-17,0.056265925,1.104542351,1.128495879,1220,645.5802612,741,612.5723267
fax,2.43E-17,0.992252097,1.099729691,1.113688552,1147,706.3564453,407,671.8942871
fax,2.95E-17,0.031063769,1.1358648,1.067950321,1126,897.600769,428,474.5980225
fax,4.42E-17,1.006050865,1.117560696,1.099552228,1203,734.9377441,1523,517.7677002
fax,2.47E-17,0.033415002,1.073737605,1.113803306,1100,680.7196655,1829,651.8074951
fax,3.79E-17,0.007911883,1.099606329,1.11974627,1222,1252.238281,1960,729.9423218
fax,2.22E-17,1.026785768,1.222702845,1.081868465,1106,456.3264771,1631,344.0982666
fax,3.85E-17,1.006555157,1.138894151,1.112409952,1234,683.4487915,258,636.5193481
fax,2.76E-17,0.98787892,1.101758934,1.104569789,941,1455.886353,337,1141.439819
fax,2.76E-17,0.015931915,1.084369754,1.105515978,1180,566.3869019,1913,543.6716919
fax,2.47E-17,0.014648009,1.081538677,1.103602176,1154,1107.945313,550,1089.119629
fax,4.65E-17,0.036854814,1.117410803,1.126996903,1132,390.5778809,200,370.3777161
fax,3.10E-17,0.030570942,1.130644893,1.179696441,1209,527.9017334,382,514.0787354
fax,2.80E-17,0.016139898,1.087550463,1.102589083,1140,1874.263306,1994,430.2275696
fax,2.86E-17,1.019473533,1.117373186,1.133571317,970,326.8117981,443,291.5817566
fax,4.35E-17,0.942146725,1.236492944,1.100723749,907,353.4721375,281,331.1862793
fax,3.27E-17,0.027730232,1.137215982,1.071205944,1085,733.4643555,80,676.546875
fax,2.89E-17,0.051410583,1.074699759,1.114812346,1105,605.4772339,110,511.1339722
fax,3.61E-17,0.060927006,1.141225486,1.202035825,1137,374.9143677,1898,341.8244629
fax,2.50E-17,1.008876448,1.146162274,1.090599245,1129,698.5993652,1762,610.3516235
fax,3.44E-17,0.031439685,1.101605624,1.120236213,1228,657.2037354,1975,581.3959961
fax,1.96E-17,0.082223167,1.109199297,1.158484856,1098,727.8092041,2002,586.2307129
fax,3.90E-17,0.98548888,1.090459784,1.135238425,1074,865.8380737,140,712.4365845
fax,4.20E-17,0.01616902,1.081120866,1.095666393,1189,567.5778198,1446,548.4737549
fax,3.43E-17,0.039000791,1.116708421,1.096299526,1128,593.3108521,2031,389.8569946
fax,2.72E-17,0.069007535,1.130135118,1.115409585,1137,952.534668,138,648.1221924
fax,1.95E-17,1.080367894,1.118445621,1.140160335,1166,668.9678345,473,559.8807983
fax,3.03E-17,0.053882027,1.095025776,1.213220864,1056,326.8768616,1395,289.9623108
fax,1.98E-17,0.934194827,1.128138753,1.049605616,1072,645.6158447,110,570.7225952
fax,2.87E-17,0.99045327,1.110658699,1.152537756,1192,687.0968628,441,625.4520264
fax,3.24E-17,1.024234818,1.070065999,1.114662652,1214,695.3379517,439,654.8018188
fax,2.80E-17,0.992368474,1.131833185,1.097537521,1074,1162.112671,753,1094.19165
fax,2.91E-17,0.030866694,1.098420982,1.11418024,1098,1038.619141,1752,924.7577515
fax,2.53E-17,1.060151098,1.063188371,1.127606033,1107,1024.952515,1718,1015.486694
fax,3.80E-17,0.973769873,1.120978658,1.101063091,1067,759.8729858,1253,722.5947266
fax,2.43E-17,0.95839735,1.099504776,1.170518245,1141,650.2911987,418,467.3468933
fax,3.23E-17,1.018923828,1.210948622,1.105541594,1092,1125.202637,1444,765.9694214
fax,3.20E-17,0.967433678,1.102629648,1.087763814,1116,628.0585938,2018,553.2689819
fax,1.48E-17,0.041269858,1.08901061,1.104521794,970,1093.725586,1948,639.4988403
fax,2.07E-17,0.040220321,1.076799497,1.093062751,1067,838.2631226,1807,528.2055054
fax,3.56E-17,0.998796821,1.081653833,1.122913768,1201,760.3488159,717,577.5770874
fax,2.56E-17,1.004415584,1.082124643,1.113219931,1192,1583.746704,830,696.923584
fax,8.54E-18,0.013432101,1.127183884,1.116234009,1175,982.1986694,156,567.8429565
fax,3.99E-17,0.026005657,1.098422755,1.067937593,1100,663.5184937,1962,570.4727783
fax,5.49E-17,0.980111641,1.161335874,1.059783476,1218,777.9567871,1774,635.8936768
fax,3.80E-17,0.990631309,1.144044986,1.094252877,1129,849.1808472,1555,788.5681152
fax,3.01E-17,0.011196523,1.104474016,1.104108453,1087,1211.814819,1300,980.3842773
fax,2.50E-17,0.036301594,1.167106748,1.172687535,1154,340.3999329,468,306.9866028
fax,2.79E-17,0.00985319,1.134380781,1.06543033,1081,714.4593506,603,474.882782
fax,2.71E-17,0.960003945,1.08862549,1.094737011,1079,742.4516602,1924,682.7908325
fax,3.31E-17,0.9991102,1.099500699,1.134341147,1184,770.8374023,1570,468.514801
fax,1.78E-17,0.964637562,1.092894678,1.087063487,873,1844.770142,1757,428.6249695
fax,1.76E-17,0.961849083,1.101445937,1.155857544,1161,810.3690796,1359,634.5299072
fax,3.14E-17,0.053506007,1.128677554,1.070807395,1096,583.2242432,1762,512.8106079
fax,3.42E-17,0.06165281,1.177588022,1.104069107,1083,454.092865,1986,425.6637878
fax,2.25E-17,1.027095429,1.11482625,1.067826614,1102,660.1264038,1737,607.5400391
fax,1.35E-17,0.02749384,1.140413526,1.109546461,1211,708.7219849,1815,669.4215088
fax,3.45E-17,1.02878943,1.111312259,1.095920888,1220,990.7698975,298,875.1986084
fax,2.43E-17,0.042525342,1.080489552,1.121856264,1169,982.7762451,722,570.1160889
